ID,COLLECTION,BASE_ID,VERSION,NAME,ACC
11238,CORE,MA1015,1,GATA12,P69781
11239,CORE,MA1016,1,GATA15,Q8LG10
11240,CORE,MA1017,1,GATA8,Q9SV30
11241,CORE,MA1018,1,GATA9,O82632
11242,CORE,MA1019,1,Glyma19g26560.1,I1N7U7
11243,CORE,MA1020,1,GT-1,Q9FX53
11244,CORE,MA1021,1,PHYPADRAFT_48267,A9TN45
11245,CORE,MA1022,1,PHYPADRAFT_38837,A9TZG0
11246,CORE,MA1023,1,PHYPADRAFT_28324,A9RGN0
11247,CORE,MA1024,1,HAT1,P46600
11248,CORE,MA1025,1,HBI1,Q9ZPW3
11249,CORE,MA1026,1,ATHB-15,Q9ZU11
11250,CORE,MA1027,1,KAN1,Q93WJ9
11251,CORE,MA1028,1,KAN4,Q9FJV5
11253,CORE,MA1030,1,P0510F09.23,Q5N9C9
11254,CORE,MA1031,1,OJ1581_H09.2,Q6H878
11255,CORE,MA1032,1,DREB1G,Q6EP77
11256,CORE,MA1033,1,OJ1058_F05.8,Q75HX9
11257,CORE,MA1034,1,Os05g0497200,Q75K84
11258,CORE,MA1035,1,TCP4,Q8LPR5
11259,CORE,MA1036,1,MYB111,Q9FJ07
11260,CORE,MA1037,1,MYB24,Q9SPG9
11261,CORE,MA1038,1,MYB3,Q9S9K9
11262,CORE,MA1039,1,MYB4,Q9SZP1
11263,CORE,MA1040,1,MYB46,Q9LXV2
11264,CORE,MA1041,1,MYB55,Q9M118
11265,CORE,MA1042,1,MYB59,Q4JL84
11266,CORE,MA1043,1,NAC083,Q9FY93
11267,CORE,MA1044,1,NAC92,Q9FKA0
11268,CORE,MA1045,1,NAC043,Q84WP6
11269,CORE,MA1046,1,NTL9,F4JN35
11270,CORE,MA1047,1,TGA5,Q39163
11271,CORE,MA1048,1,ERF018,Q9S7L5
11272,CORE,MA1049,1,ERF094,Q9LND1
11273,CORE,MA1050,1,OsI_08196,A2X7K8
11274,CORE,MA1051,1,RAP2-3,P42736
11276,CORE,MA1053,1,ERF109,Q9SZ06
11277,CORE,MA1054,1,ARALYDRAFT_897773,D7L3Y2
11278,CORE,MA1055,1,SPL1,Q9SMX9
11279,CORE,MA1056,1,SPL11,Q9FZK0
11280,CORE,MA1057,1,SPL12,Q9S7P5
11281,CORE,MA1058,1,SPL4,Q9S7A9
11282,CORE,MA1059,1,SPL5,Q9S758
11283,CORE,MA1060,1,SPL7,Q8S9G8
11284,CORE,MA1061,1,SPT,Q9FUA4
11285,CORE,MA1062,1,TCP15,Q9C9L2
11286,CORE,MA1063,1,TCP19,Q9LT89
11287,CORE,MA1064,1,TCP2,Q93V43
11288,CORE,MA1065,1,TCP20,Q9LSD5
11289,CORE,MA1066,1,TCP23,Q9LQF0
11290,CORE,MA1067,1,TCP5,Q9FME3
11291,CORE,MA1068,1,TGA2,P43273
11292,CORE,MA1069,1,TGA6,Q39140
11293,CORE,MA1070,1,TGA7,Q93ZE2
11294,CORE,MA1071,1,DOF5.3,Q84TE9
11297,CORE,MA1074,1,UNE10,Q8GZ38
11298,CORE,MA1075,1,WRKY12,Q93WY4
11299,CORE,MA1076,1,WRKY15,O22176
11300,CORE,MA1077,1,WRKY18,Q9C5T4
11301,CORE,MA1078,1,WRKY2,Q9FG77
11302,CORE,MA1079,1,WRKY21,O04336
11303,CORE,MA1080,1,WRKY23,O22900
11304,CORE,MA1081,1,WRKY25,O22921
11306,CORE,MA1083,1,WRKY30,Q9FL62
11307,CORE,MA1084,1,WRKY38,Q8GWF1
11308,CORE,MA1085,1,WRKY40,Q9SAH7
11309,CORE,MA1086,1,WRKY43,Q8GY11
11310,CORE,MA1087,1,WRKY45,Q9S763
11311,CORE,MA1088,1,WRKY48,Q9FGZ4
11312,CORE,MA1089,1,WRKY57,Q9C983
11313,CORE,MA1090,1,WRKY60,Q9SK33
11314,CORE,MA1091,1,WRKY62,Q9LZV6
11315,CORE,MA1092,1,WRKY63,Q9C6H5
11316,CORE,MA1093,1,WRKY75,Q9FYA2
11317,CORE,MA1094,1,WRKY8,Q9FL26
11318,CORE,MA1095,1,ARALYDRAFT_495258,D7MRK3
11319,CORE,MA1096,1,ARALYDRAFT_496250,D7MUG0
11320,CORE,MA1097,1,ARALYDRAFT_493022,D7MCT1
11321,CORE,MA1098,1,ARALYDRAFT_484486,D7LRC3
11322,CORE,MA1100,1,ASCL1,P50553
11323,CORE,MA1101,1,BACH2,Q9BYV9
11324,CORE,MA0018,3,CREB1,P16220
11325,CORE,MA1102,1,CTCFL,Q8NI51
11326,CORE,MA0852,2,FOXK1,P85037
11327,CORE,MA1103,1,FOXK2,Q01167
11328,CORE,MA0481,2,FOXP1,Q9H334
11329,CORE,MA0036,3,GATA2,P23769
11330,CORE,MA1104,1,GATA6,Q92908
11331,CORE,MA1105,1,GRHL2,Q6ISB3
11332,CORE,MA1106,1,HIF1A,Q16665
11333,CORE,MA0039,3,KLF4,O43474
11334,CORE,MA1107,1,KLF9,Q13886
11335,CORE,MA0495,2,MAFF,Q9ULX9
11336,CORE,MA0496,2,MAFK,O60675
11337,CORE,MA0620,2,MITF,O75030
11338,CORE,MA1108,1,MXI1,P50539
11339,CORE,MA0147,3,MYC,P01106
11340,CORE,MA0100,3,MYB,P10242
11341,CORE,MA0104,4,MYCN,P04198
11342,CORE,MA1109,1,NEUROD1,Q13562
11343,CORE,MA0161,2,NFIC,P08651
11344,CORE,MA0060,3,NFYA,P23511
11345,CORE,MA1110,1,NR1H4,Q96RI1
11346,CORE,MA1111,1,NR2F2,P24468
11347,CORE,MA1112,1,NR4A1,P22736
11348,CORE,MA0014,3,PAX5,Q02548
11349,CORE,MA1113,1,PBX2,P40425
11350,CORE,MA1114,1,PBX3,P40426
11351,CORE,MA1115,1,POU5F1,Q01860
11352,CORE,MA0508,2,PRDM1,O75626
11353,CORE,MA1116,1,RBPJ,Q06330
11354,CORE,MA1117,1,RELB,Q01201
11355,CORE,MA1118,1,SIX1,Q15475
11356,CORE,MA1119,1,SIX2,Q9NPC8
11357,CORE,MA0442,2,SOX10,P56693
11358,CORE,MA1120,1,SOX13,Q9UN79
11359,CORE,MA1121,1,TEAD2,Q15562
11360,CORE,MA1122,1,TFDP1,Q14186
11361,CORE,MA1123,1,TWIST1,Q15672
11362,CORE,MA0526,2,USF2,Q15853
11363,CORE,MA0750,2,ZBTB7A,O95365
11364,CORE,MA0103,3,ZEB1,P37275
11365,CORE,MA1124,1,ZNF24,P17028
11366,CORE,MA1125,1,ZNF384,Q8TF68
11367,CORE,MA1154,1,ZNF282,Q9UDV7
11368,CORE,MA1155,1,ZSCAN4,Q8NAM6
11369,CORE,MA0086,2,sna,P08044
11370,CORE,MA0037,3,GATA3,P23771
11371,CORE,MA0099,3,FOS::JUN,P01100
11371,CORE,MA0099,3,FOS::JUN,P05412
11372,CORE,MA1126,1,FOS::JUN,P01100
11372,CORE,MA1126,1,FOS::JUN,P05412
11373,CORE,MA1127,1,FOSB::JUN,P05412
11373,CORE,MA1127,1,FOSB::JUN,P53539
11374,CORE,MA1128,1,FOSL1::JUN,P05412
11374,CORE,MA1128,1,FOSL1::JUN,P15407
11375,CORE,MA1129,1,FOSL1::JUN,P05412
11375,CORE,MA1129,1,FOSL1::JUN,P15407
11376,CORE,MA1130,1,FOSL2::JUN,P05412
11376,CORE,MA1130,1,FOSL2::JUN,P15408
11377,CORE,MA1131,1,FOSL2::JUN,P05412
11377,CORE,MA1131,1,FOSL2::JUN,P15408
11378,CORE,MA1132,1,JUN::JUNB,P05412
11378,CORE,MA1132,1,JUN::JUNB,P17275
11379,CORE,MA1133,1,JUN::JUNB,P05412
11379,CORE,MA1133,1,JUN::JUNB,P17275
11380,CORE,MA1134,1,FOS::JUNB,P01100
11380,CORE,MA1134,1,FOS::JUNB,P17275
11381,CORE,MA1135,1,FOSB::JUNB,P17275
11381,CORE,MA1135,1,FOSB::JUNB,P53539
11382,CORE,MA1136,1,FOSB::JUNB,P17275
11382,CORE,MA1136,1,FOSB::JUNB,P53539
11383,CORE,MA1137,1,FOSL1::JUNB,P15407
11383,CORE,MA1137,1,FOSL1::JUNB,P17275
11384,CORE,MA1138,1,FOSL2::JUNB,P15408
11384,CORE,MA1138,1,FOSL2::JUNB,P17275
11385,CORE,MA1139,1,FOSL2::JUNB,P15408
11385,CORE,MA1139,1,FOSL2::JUNB,P17275
11386,CORE,MA1140,1,JUNB,P17275
11387,CORE,MA1141,1,FOS::JUND,P01100
11387,CORE,MA1141,1,FOS::JUND,P17535
11388,CORE,MA1142,1,FOSL1::JUND,P15407
11388,CORE,MA1142,1,FOSL1::JUND,P17535
11389,CORE,MA1143,1,FOSL1::JUND,P15407
11389,CORE,MA1143,1,FOSL1::JUND,P17535
11390,CORE,MA1144,1,FOSL2::JUND,P15408
11390,CORE,MA1144,1,FOSL2::JUND,P17535
11391,CORE,MA1145,1,FOSL2::JUND,P15408
11391,CORE,MA1145,1,FOSL2::JUND,P17535
11392,CORE,MA1146,1,NR1H4::RXRA,P19793
11392,CORE,MA1146,1,NR1H4::RXRA,Q96RI1
11393,CORE,MA1147,1,NR4A2::RXRA,P19793
11393,CORE,MA1147,1,NR4A2::RXRA,P43354
11394,CORE,MA1148,1,PPARA::RXRA,P19793
11394,CORE,MA1148,1,PPARA::RXRA,Q07869
11395,CORE,MA1149,1,RARA::RXRG,P10276
11395,CORE,MA1149,1,RARA::RXRG,P48443
11396,CORE,MA1150,1,RORB,Q92753
11397,CORE,MA1151,1,RORC,P51449
11398,CORE,MA1152,1,SOX15,O60248
11399,CORE,MA0831,2,TFE3,P19532
11400,CORE,MA0693,2,VDR,P11473
11401,CORE,MA1153,1,Smad4,P97471
11402,CORE,MA1156,1,JKD,Q700D2
11403,CORE,MA1157,1,NUC,Q9FFH3
11404,CORE,MA1158,1,MGP,Q9ZWA6
11405,CORE,MA1159,1,SGR5,F4IPE3
11406,CORE,MA1160,1,IDD6,Q8RWX7
11407,CORE,MA1161,1,TSO1,Q9LUI3
11408,CORE,MA1162,1,TCX2,F4JIF5
11409,CORE,MA1163,1,PHL11,C0SVS4
11410,CORE,MA1164,1,HHO5,F4JRB0
11411,CORE,MA1165,1,HHO6,Q9FX84
11412,CORE,MA1166,1,PHL12,Q8VYI2
11413,CORE,MA1167,1,EFM,Q9ZQ85
11414,CORE,MA1168,1,MYR2,Q9SQQ9
11415,CORE,MA1169,1,MYB105,Q9SEZ4
11416,CORE,MA1170,1,MYB118,Q9LVW4
11417,CORE,MA1171,1,MYB52,Q6R0C4
11418,CORE,MA1172,1,MYB3R5,Q6R032
11419,CORE,MA1173,1,MYB101,O80883
11420,CORE,MA1174,1,MYB56,Q6R053
11421,CORE,MA1175,1,MYB81,Q9SLH1
11422,CORE,MA1176,1,MYB119,Q9FIM4
11423,CORE,MA1177,1,MYB65,Q9FR97
11424,CORE,MA1178,1,MYB3R1,Q9S7G7
11425,CORE,MA1179,1,MYB1,Q42575
11426,CORE,MA1180,1,MYB3R4,Q94FL9
11427,CORE,MA1181,1,MYB113,Q9FNV9
11428,CORE,MA1182,1,RVE8,Q8RWU3
11429,CORE,MA1183,1,RVE6,Q8H0W3
11430,CORE,MA1184,1,RVE1,F4KGY6
11431,CORE,MA1185,1,LHY,F4HQG9
11432,CORE,MA1186,1,YAB4,Q9M9A3
11433,CORE,MA1187,1,RVE4,Q6R0G4
11435,CORE,MA1189,1,AT5G61620,Q9FKF9
11436,CORE,MA1190,1,RVE5,C0SVG5
11437,CORE,MA1191,1,RVE7L,F4J2J6
11443,CORE,MA1197,1,CAMTA1,Q9FY74
11444,CORE,MA1198,1,HAT2,P46601
11445,CORE,MA1199,1,AGL16,A2RVQ5
11447,CORE,MA1201,1,AGL42,Q9FIS1
11448,CORE,MA1202,1,AGL55,Q9C960
11449,CORE,MA1203,1,AGL63,Q9SA07
11450,CORE,MA1204,1,AGL13,Q38837
11451,CORE,MA1205,1,AGL6,P29386
11452,CORE,MA1206,1,ARF2,Q94JM3
11453,CORE,MA1207,1,GT-3a,Q9SDW0
11454,CORE,MA1208,1,GT-2,Q39117
11455,CORE,MA1209,1,ATHB-20,Q8LAT0
11456,CORE,MA1210,1,HAT22,P46604
11457,CORE,MA1211,1,ATHB-X,A9Z1E8
11458,CORE,MA1212,1,ATHB-13,Q8LC03
11459,CORE,MA1213,1,ATHB-21,Q9ZU70
11460,CORE,MA1214,1,ATHB-40,O23208
11461,CORE,MA1215,1,ATHB-53,Q9LVR0
11464,CORE,MA1218,1,DREB1D,Q9FJ93
11466,CORE,MA1220,1,TINY,Q39127
11467,CORE,MA1221,1,RAP2-6,Q7G1L2
11468,CORE,MA1222,1,ERF014,Q9LPE8
11469,CORE,MA1223,1,ERF035,Q9M210
11471,CORE,MA1225,1,ERF5,O80341
11472,CORE,MA1226,1,DREB2G,P61827
11473,CORE,MA1227,1,ERF027,Q38Q39
11474,CORE,MA1228,1,ERF091,Q8LBQ7
11475,CORE,MA1229,1,ERF034,Q8LBQ7
11476,CORE,MA1230,1,ERF037,O80654
11477,CORE,MA1231,1,ERF15,Q8VYM0
11478,CORE,MA1232,1,ERF054,Q9M0J3
11479,CORE,MA1233,1,ERF021,Q9C912
11480,CORE,MA1234,1,ERF017,Q84QC2
11481,CORE,MA1235,1,AIL7,Q6J9N8
11484,CORE,MA1238,1,ERF038,Q9ZQP3
11485,CORE,MA1239,1,ERF104,Q9FKG1
11486,CORE,MA1240,1,ERF10,Q9ZWA2
11487,CORE,MA1241,1,ERF043,Q9M080
11488,CORE,MA1242,1,DREB2F,Q9SVX5
11489,CORE,MA1243,1,DREB2E,O80917
11490,CORE,MA1244,1,ABR1,Q9FGF8
11491,CORE,MA1245,1,ERF112,P93007
11492,CORE,MA1246,1,LEP,Q9M644
11493,CORE,MA1247,1,ERF087,Q9FZ90
11494,CORE,MA1248,1,ERF012,Q9SFE4
11496,CORE,MA1250,1,DREB2D,Q9LQZ2
11497,CORE,MA1251,1,RAP2-9,Q8W3M3
11498,CORE,MA1252,1,ERF086,Q6J9Q2
11499,CORE,MA1253,1,ERF036,Q9LU18
11502,CORE,MA1256,1,RAP2-12,Q9SSA8
11503,CORE,MA1257,1,ERF9,Q9FE67
11505,CORE,MA1259,1,ERF023,Q1ECI2
11506,CORE,MA1260,1,ERF013,Q9CAP4
11507,CORE,MA1261,1,ERF122,Q38Q40
11508,CORE,MA1262,1,ERF2,O80338
11509,CORE,MA1263,1,ERF055,Q9SKW5
11510,CORE,MA1264,1,ERF095,A0A178VAV2
11511,CORE,MA1265,1,ERF015,Q6NLD5
11512,CORE,MA1266,1,RAP2-11,Q6J9S1
11513,CORE,MA1267,1,DOF5.8,Q9FGD6
11514,CORE,MA1268,1,CDF5,Q9SEZ3
11515,CORE,MA1269,1,DOF4.5,O49550
11516,CORE,MA1270,1,DOF3.2,Q9M1E6
11518,CORE,MA1272,1,DOF2.2,Q9ZV33
11519,CORE,MA1273,1,DOF4.2,Q9SUB1
11520,CORE,MA1274,1,DOF3.6,Q9M2U1
11521,CORE,MA1275,1,DOF1.6,Q9SX97
11522,CORE,MA1276,1,DOF3.5,Q9SVC5
11523,CORE,MA1277,1,DOF1.7,O82155
11524,CORE,MA1278,1,DOF3.4,Q39088
11525,CORE,MA1279,1,DOF1.5,P68350
11526,CORE,MA1280,1,DOF5.4,Q8LDR0
11527,CORE,MA1281,1,DOF5.1,Q9LZ56
11528,CORE,MA1282,1,TCP13,Q9S7W5
11529,CORE,MA1283,1,TCP14,Q93Z00
11530,CORE,MA1284,1,TCP1,Q9FYG7
11531,CORE,MA1285,1,TCP9,O64647
11532,CORE,MA1286,1,TCP24,Q9C758
11533,CORE,MA1287,1,TCP21,Q9FTA2
11534,CORE,MA1288,1,TCP22,Q9C7G4
11535,CORE,MA1289,1,TCP3,Q9MAH8
11536,CORE,MA1290,1,TCP17,Q9LEZ9
11537,CORE,MA1291,1,TCP7,Q9FMX2
11538,CORE,MA1292,1,MYB27,Q9SCP1
11539,CORE,MA1293,1,MYB57,Q9SSA1
11540,CORE,MA1294,1,MYB62,Q9C9G7
11541,CORE,MA1295,1,WRKY20,Q93WV0
11542,CORE,MA1296,1,WRKY46,Q9SKD9
11543,CORE,MA1297,1,WRKY26,Q9C5T3
11544,CORE,MA1298,1,WRKY29,Q9SUS1
11545,CORE,MA1299,1,WRKY17,Q9SJA8
11546,CORE,MA1300,1,WRKY6,Q9C519
11547,CORE,MA1301,1,WRKY33,Q8S8P5
11548,CORE,MA1302,1,WRKY65,Q9LP56
11549,CORE,MA1303,1,WRKY22,O04609
11550,CORE,MA1304,1,WRKY59,Q9SJ09
11551,CORE,MA1305,1,WRKY55,Q9SHB5
11552,CORE,MA1306,1,WRKY11,Q9SV15
11553,CORE,MA1307,1,WRKY31,Q93WT0
11554,CORE,MA1308,1,WRKY70,Q9LY00
11555,CORE,MA1309,1,WRKY3,Q9ZQ70
11556,CORE,MA1310,1,WRKY42,Q9XEC3
11557,CORE,MA1311,1,WRKY28,Q8VWJ2
11558,CORE,MA1312,1,WRKY47,Q9ZSI7
11559,CORE,MA1313,1,WRKY7,Q9STX0
11560,CORE,MA1314,1,WRKY14,Q9SA80
11561,CORE,MA1315,1,WRKY24,Q9FFS3
11562,CORE,MA1316,1,WRKY71,Q93WV4
11563,CORE,MA1317,1,WRKY50,Q8VWQ5
11564,CORE,MA1318,1,WRKY27,Q9FLX8
11565,CORE,MA0577,2,SPL3,P93015
11566,CORE,MA1320,1,SPL15,Q9M2Q6
11567,CORE,MA1321,1,SPL13A,B9DI20
11568,CORE,MA1322,1,SPL9,Q700W2
11569,CORE,MA1323,1,GATA19,Q6QPM2
11570,CORE,MA1324,1,GATA20,Q9ZPX0
11571,CORE,MA1325,1,GATA14,Q9M1U2
11572,CORE,MA1326,1,ZHD5,Q9FRL5
11574,CORE,MA1328,1,ZHD9,Q8LFD3
11577,CORE,MA1331,1,BEH4,Q9ZV88
11578,CORE,MA1332,1,BEH2,Q94A43
11579,CORE,MA1333,1,BEH3,O49404
11580,CORE,MA1334,1,BZIP11,O65683
11581,CORE,MA1335,1,TGA4,Q39162
11582,CORE,MA1336,1,TGA3,Q39234
11583,CORE,MA1337,1,BZIP44,C0Z2L5
11584,CORE,MA1338,1,DPBF3,Q9LES3
11585,CORE,MA1339,1,BZIP43,Q9FMC2
11586,CORE,MA1340,1,BZIP3,Q9LFU3
11587,CORE,MA1341,1,BZIP53,Q9LZP8
11589,CORE,MA1343,1,BZIP52,Q8VWG0
11590,CORE,MA1344,1,BZIP28,Q9SG86
11591,CORE,MA1345,1,BZIP48,Q8RU59
11592,CORE,MA1346,1,TGA10,E3VNM4
11593,CORE,MA0968,2,BZIP68,Q84LG2
11594,CORE,MA1348,1,TGA9,Q93XM6
11595,CORE,MA1349,1,BZIP16,Q501B2
11596,CORE,MA1350,1,BZIP42,Q9LW45
11597,CORE,MA1351,1,GBF3,Q42510
11598,CORE,MA1352,1,TRP1,Q8L7L8
11599,CORE,MA1353,1,AT1G72740,F4IEY4
11600,CORE,MA1354,1,AT4G12670,Q700D7
11601,CORE,MA1355,1,TRB2,Q9JFW5
11602,CORE,MA1356,1,TRP2,Q9SNB9
11603,CORE,MA1357,1,bHLH80,Q9C8P8
11604,CORE,MA1358,1,bHLH130,Q66GR3
11605,CORE,MA1359,1,BPE,Q0JXE7
11606,CORE,MA1360,1,bHLH74,Q6NKN9
11607,CORE,MA1361,1,bHLH18,Q1PF17
11608,CORE,MA1362,1,bHLH77,Q9LK48
11609,CORE,MA1363,1,LRL2,Q8S3D5
11610,CORE,MA1364,1,BHLH72,Q570R7
11611,CORE,MA1365,1,AT5G47660,Q9FGJ1
11612,CORE,MA1366,1,DF1,Q9C6K3
11614,CORE,MA1368,1,GT-4,Q9LU92
11615,CORE,MA1369,1,HDG1,Q9M2E8
11616,CORE,MA1370,1,IDD5,Q9ZUL3
11617,CORE,MA1371,1,IDD4,Q8GYC1
11618,CORE,MA1372,1,ZAT10,Q96289
11619,CORE,MA1373,1,GAF1,Q9SCQ6
11620,CORE,MA1374,1,IDD7,Q8H1F5
11621,CORE,MA1375,1,ANL2,Q0WV12
11623,CORE,MA1377,1,PLT1,Q5YGP8
11625,CORE,MA1379,1,SOL1,Q9M9H7
11626,CORE,MA1380,1,TCX6,Q9SL70
11627,CORE,MA1381,1,AT3G46070,Q9LX86
11628,CORE,MA1382,1,FAR1,Q9SWG3
11629,CORE,MA1383,1,KAN2,Q9C616
11630,CORE,MA1384,1,PHL7,Q9SJW0
11632,CORE,MA1386,1,HHO3,Q9FPE8
11633,CORE,MA1387,1,HRS1,Q9FX67
11634,CORE,MA1388,1,PHL2,Q94A57
11635,CORE,MA1389,1,PHL1,Q8GUN5
11636,CORE,MA1390,1,HHO2,Q8VZS3
11637,CORE,MA1391,1,MYB33,Q8W1W6
11638,CORE,MA1392,1,MYB98,Q9S7L2
11642,CORE,MA1396,1,GATA6,Q9SD38
11644,CORE,MA1398,1,KUA1,Q9LVS0
11647,CORE,MA1401,1,RVE7,B3H5A8
11648,CORE,MA1402,1,BPC6,Q8L999
11649,CORE,MA1403,1,BPC5,F4JUI3
11650,CORE,MA1404,1,BPC1,Q9SKD0
11651,CORE,MA0954,2,ATHB-7,P46897
11652,CORE,MA1000,2,ERF105,Q8VY90
11653,CORE,MA0586,2,SPL14,Q8RY95
11654,CORE,MA1026,2,ATHB-15,Q9ZU11
11655,CORE,MA0548,2,AGL15,Q38847
11656,CORE,MA0550,2,BZR1,Q8S307
11657,CORE,MA1059,2,SPL5,Q9S758
11658,CORE,MA1405,1,SIZF2,I3NN78
11659,CORE,MA1406,1,ATHB-4,P92953
11660,CORE,MA1407,1,bZIP14,Q84JK2
11662,CORE,MA1409,1,OsRR22,Q5SML5
11667,CORE,MA1414,1,E2FA,Q9FNY0
11668,CORE,MA1415,1,REF6,Q9STM3
11669,CORE,MA1085,2,WRKY40,Q9SAH7
11671,CORE,MA1417,1,O2,P12959
11672,CORE,MA0162,3,EGR1,P18146
11673,CORE,MA1418,1,IRF3,Q14653
11674,CORE,MA1419,1,IRF4,Q15306
11675,CORE,MA1420,1,IRF5,Q13568
11676,CORE,MA1421,1,TCF7L1,Q9HCS4
11679,CORE,MA1424,1,ERF019,O80542
11680,CORE,MA1425,1,HYH,Q8W191
11681,CORE,MA1426,1,MYB124,Q94FL6
11682,CORE,MA1427,1,NAC028,Q9SRZ8
11683,CORE,MA1428,1,TCP8,Q9C518
11685,CORE,MA1430,1,TB1,Q8LN68
11686,CORE,MA1431,1,rst2,P78871
11687,CORE,MA1432,1,cre-1,O59958
11688,CORE,MA1433,1,msn-1,Q7SH58
11689,CORE,MA1434,1,NCU02182,Q7SE02
11690,CORE,MA1435,1,nit-4,P28349
11691,CORE,MA1436,1,nuc-1,P20824
11692,CORE,MA1437,1,wc-1,Q01371
11693,CORE,MA1438,1,atf-7,A8XSX6
11694,CORE,MA1439,1,elt-6,A8XI59
11695,CORE,MA1440,1,fkh-9,A8XJP7
11696,CORE,MA1441,1,lim-7,A8WVZ2
11697,CORE,MA1442,1,mab-5,Q9GZ03
11698,CORE,MA1443,1,unc-30,A8WQQ9
11699,CORE,MA1444,1,cebp-1,Q18909
11700,CORE,MA1445,1,ceh-28,G5EE18
11701,CORE,MA1446,1,daf-16,O16850
11703,CORE,MA1448,1,fos-1,G5ECG2
11704,CORE,MA1449,1,hlh-30,H2KZZ2
11705,CORE,MA1450,1,lin-54,Q95QD7
11706,CORE,MA1451,1,nhr-6,P41829
11710,CORE,MA1455,1,dmrt99B,Q9VAI8
11711,CORE,MA1456,1,Dref,O96083
11712,CORE,MA1457,1,grh,P13002
11713,CORE,MA1458,1,Hsf,P22813
11714,CORE,MA1459,1,M1BP,Q9VHM3
11715,CORE,MA1460,1,pho,Q8ST83
11716,CORE,MA1461,1,sv,O16804
11717,CORE,MA1462,1,vfl,Q9VWC6
11718,CORE,MA1463,1,ARGFX,A6NJG6
11719,CORE,MA1464,1,ARNT2,Q9HBZ2
11721,CORE,MA1466,1,ATF6,P18850
11722,CORE,MA1467,1,ATOH1,Q92858
11723,CORE,MA1468,1,ATOH7,Q8N100
11724,CORE,MA1101,2,BACH2,Q9BYV9
11725,CORE,MA1470,1,BACH2,Q9BYV9
11726,CORE,MA1471,1,BARX2,Q9UMQ3
11727,CORE,MA1472,1,BHLHA15,Q7RTS1
11728,CORE,MA1473,1,CDX4,O14627
11729,CORE,MA1474,1,CREB3L4,Q8TEY5
11730,CORE,MA1475,1,CREB3L4,Q8TEY5
11731,CORE,MA1476,1,DLX5,P56178
11733,CORE,MA1478,1,DMRTA2,Q96SC8
11734,CORE,MA1479,1,DMRTC2,Q8IXT2
11735,CORE,MA1480,1,DPRX,A6NFQ7
11736,CORE,MA1481,1,DRGX,A6NNA5
11738,CORE,MA1483,1,ELF2,Q15723
11739,CORE,MA1484,1,ETS2,P15036
11740,CORE,MA1485,1,FERD3L,Q96RJ6
11742,CORE,MA1487,1,FOXE1,O00358
11744,CORE,MA1489,1,FOXN3,O00409
11746,CORE,MA1491,1,GLI3,P10071
11748,CORE,MA1493,1,HES6,Q96HZ4
11749,CORE,MA1494,1,HNF4A,P41235
11750,CORE,MA1495,1,HOXA1,P49639
11751,CORE,MA1496,1,HOXA4,Q00056
11752,CORE,MA1497,1,HOXA6,P31267
11753,CORE,MA1498,1,HOXA7,P31268
11754,CORE,MA1499,1,HOXB4,P17483
11755,CORE,MA1500,1,HOXB6,P17509
11756,CORE,MA1501,1,HOXB7,P09629
11757,CORE,MA1502,1,HOXB8,P17481
11758,CORE,MA1503,1,HOXB9,P17482
11759,CORE,MA1504,1,HOXC4,P09017
11760,CORE,MA1505,1,HOXC8,P31273
11761,CORE,MA1506,1,HOXD10,P28358
11762,CORE,MA1507,1,HOXD4,P09016
11763,CORE,MA1508,1,IKZF1,Q13422
11764,CORE,MA1509,1,IRF6,O14896
11766,CORE,MA1511,1,KLF10,Q13118
11767,CORE,MA1512,1,KLF11,O14901
11768,CORE,MA1513,1,KLF15,Q9UIH9
11769,CORE,MA1514,1,KLF17,Q5JT82
11770,CORE,MA1515,1,KLF2,Q9Y5W3
11771,CORE,MA1516,1,KLF3,P57682
11772,CORE,MA1517,1,KLF6,Q99612
11773,CORE,MA1518,1,LHX1,P48742
11774,CORE,MA1519,1,LHX5,Q9H2C1
11775,CORE,MA1520,1,MAF,O75444
11776,CORE,MA1521,1,MAFA,Q8NHW3
11777,CORE,MA1522,1,MAZ,P56270
11778,CORE,MA1523,1,MSANTD3,Q96H12
11779,CORE,MA1524,1,MSGN1,A6NI15
11780,CORE,MA1525,1,NFATC4,Q14934
11782,CORE,MA1527,1,NFIC,P08651
11783,CORE,MA1528,1,NFIX,Q14938
11784,CORE,MA1529,1,NHLH2,Q02577
11785,CORE,MA1530,1,NKX6-3,A6NJ46
11786,CORE,MA1531,1,NR1D1,P20393
11787,CORE,MA1532,1,NR1D2,Q14995
11788,CORE,MA1533,1,NR1I2,O75469
11789,CORE,MA1534,1,NR1I3,Q14994
11790,CORE,MA1535,1,NR2C1,P13056
11791,CORE,MA1536,1,NR2C2,P49116
11792,CORE,MA1537,1,NR2F1,P10589
11793,CORE,MA1538,1,NR2F1,P10589
11794,CORE,MA1539,1,NR2F6,P10588
11795,CORE,MA1540,1,NR5A1,Q13285
11796,CORE,MA1541,1,NR6A1,Q15406
11797,CORE,MA1542,1,OSR1,Q8TAX0
11799,CORE,MA1544,1,OVOL1,O14753
11800,CORE,MA1545,1,OVOL2,Q9BRP0
11801,CORE,MA1546,1,PAX3,P23760
11802,CORE,MA1547,1,PITX2,Q99697
11803,CORE,MA1548,1,PLAGL2,Q9UPG8
11804,CORE,MA1549,1,POU6F1,Q14863
