"","gene","cor_cnt_telo","p_rank_telo"
"794","FOXD4L3_832",9.68454981496627e-05,0.891952802634545
"795","FOXD4L5_833",9.68454981496627e-05,0.891952802634545
"796","FOXD4L6_834",9.68454981496627e-05,0.891952802634545
"797","FOXD4L4_856",9.68454981496627e-05,0.891952802634545
"798","FOXD4L2_857",9.68454981496627e-05,0.891952802634545
"799","ZBTB49_235",8.11786841959268e-05,0.894277769844591
"800","BCL6B_218",8.45418585381949e-05,0.896488030958178
"801","ISL2_496",-0.000130294883980974,0.897474999910425
"802","NFE2L2_115",7.90321546380222e-05,0.897716955976296
"803","BCL11A_194",7.68842327915354e-05,0.897796721087904
"804","BCL11B_825",7.68842327915354e-05,0.897796721087904
"805","FOXF2_359",-9.38670137720072e-05,0.900094181974802
"806","TEF_134",-0.000126512343152484,0.90422116581205
"807","PAX2_606",0.000127644400253437,0.904849697521392
"808","IRF4_632",-7.22300680809827e-05,0.905027939173722
"809","TCF21_39",-0.000107841065664101,0.907288333272419
"810","ENSG00000187728_92",-0.000107841065664101,0.907288333272419
"811","ETV7_321",-7.30238831746626e-05,0.909498426305338
"812","IRF7_635",7.42770890968088e-05,0.910281024928335
"813","CIC_749",6.85436852673355e-05,0.91045737365697
"814","STAT3_777",-6.14586073717386e-05,0.911688825717194
"815","GATA5_385",-0.000119585539056002,0.913650755317165
"816","FOXE1_371",-4.64652208271889e-05,0.915622184195991
"817","PROX1_712",-0.000110037817611001,0.916817926697108
"818","ZNF232_233",8.32269774011224e-05,0.918169611667646
"819","CEBPG_128",-0.000148901899266307,0.922563031068127
"820","PHOX2A_512",8.0172850337945e-05,0.92445837769948
"821","NKX23_443",-7.55520880054424e-05,0.925975794038657
"822","GLIS3_183",5.59660426190414e-05,0.928241597665833
"823","TET1_302",-0.000164173206022539,0.929276754136345
"824","OSR2_227",6.64434330837005e-05,0.935248068242741
"825","SREBF2_99",-4.82651435571328e-05,0.93765629869327
"826","NAIF1_637",0.000144713146808062,0.937664052642975
"827","NANOGP1_835",-7.97224047487307e-05,0.938558247751206
"828","SMARCC2_650",-3.75847907721231e-05,0.941102530681981
"829","RARB_659",-4.71413165313965e-05,0.941388163847036
"830","ZNF32_237",7.63562318785907e-05,0.942042496193929
"831","CXXC1_303",-7.17829261834442e-05,0.947482701590296
"832","POU2F3_613",-5.25478378191968e-05,0.947915896064058
"833","POU5F1B_622",-5.25478378191968e-05,0.947915896064058
"834","RAX_472",-6.42600838627359e-05,0.949095017938318
"835","CREB3L1_131",-4.51710218385118e-05,0.949128887375592
"836","FUBP1_809",2.67523451837607e-05,0.94952804608538
"837","RFX6_729",-3.21120236065026e-05,0.953505692560192
"838","ZHX1_510",0.00011681300372158,0.957205326960924
"839","DMRTC2_852",5.58020533727437e-05,0.957966040243318
"840","ZNF691_224",3.72524675985316e-05,0.95855013137625
"841","MYOD1_48",-3.15609642488215e-05,0.959126069048447
"842","T_789",-4.26798359039616e-05,0.959250452304913
"843","ESRRB_669",3.49404884580348e-05,0.961386044282198
"844","OSR1_212",3.67949647840535e-05,0.961493167370088
"845","ELF1_329",-3.03254282600324e-05,0.962620376427231
"846","HLF_112",5.29859736963773e-05,0.964615645973084
"847","MAFK_149",2.39495300247536e-05,0.966182068094241
"848","PKNOX1_497",-2.95966843358937e-05,0.967118483202589
"849","GATA4_386",-2.85282080189028e-05,0.968861255717909
"850","ZNF238_260",-2.36652553815006e-05,0.972429379911491
"851","ZBTB42_261",-2.36652553815006e-05,0.972429379911491
"852","SIX2_528",-3.37308231293499e-05,0.973431181168244
"853","ALX4_401",-2.74257316860965e-05,0.976269140828893
"854","E2F2_311",-2.39771706017652e-05,0.97874999079879
"855","EMX1_474",3.22501485382127e-05,0.979108300528823
"856","ZNF423_176",-1.39073431139895e-05,0.980279188194115
"857","RORA_658",-1.76333165609912e-05,0.981095374129098
"858","CENPB_289",-2.52073776551607e-05,0.981417776162049
"859","MAFF_147",1.40015430984383e-05,0.983393608400086
"860","PAX4_607",2.21043427603805e-05,0.9851182222103
"861","MTF1_274",-1.13554661438359e-05,0.986391146844642
"862","POU2F2_609",-1.23458064615056e-05,0.98650023233551
